[2026-05-14T03:44:59.585Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: System prompt injection | matched: "new system prompt"
[2026-05-14T03:45:23.947Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: Instruction override | matched: "ignore previous instructions"
[2026-05-14T03:45:23.947Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: Instruction override | matched: "ignore prior instructions"
[2026-05-14T03:45:23.947Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: System prompt injection | matched: "new system prompt"
[2026-05-14T03:45:32.144Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: Instruction override | matched: "ignore previous instructions"
[2026-05-14T03:45:32.145Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: Instruction override | matched: "ignore prior instructions"
[2026-05-14T03:45:32.145Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: System prompt injection | matched: "new system prompt"
[2026-05-14T06:56:26.117Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: Instruction override | matched: "ignore previous instructions"
[2026-05-14T06:56:26.118Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: Instruction override | matched: "ignore prior instructions"
[2026-05-14T06:56:26.118Z] BLOCK redacted | prompt_injection | bash | REDACTED injection: System prompt injection | matched: "new system prompt"
[2026-05-14T07:04:58.545Z] BLOCK blocked | destructive | bash | Recursive delete | matched: "rm -rf "
[2026-05-14T07:04:58.545Z] BLOCK blocked | destructive | bash | Force delete | matched: "rm -rf "
